customer_id,last_purchase,previous_spend,mens,womens,customer_location,newbie,channel,campaign,dm_campaign
34779,5/26/2018,29.99,1,0,Suburban,1,Web,0,
34780,2/26/2019,238.34,0,1,Suburban,0,Web,0,
34782,3/26/2018,116.72,1,0,Suburban,0,Web,0,
34783,1/26/2019,273.63,1,0,Urban,1,Web,15,
34784,11/26/2018,1017.67,1,0,Suburban,1,Multichannel,10,
34786,2/26/2019,82.06,1,0,Suburban,1,Web,0,
34788,6/26/2018,140.72,1,0,Suburban,0,Web,0,
34789,2/26/2019,364.86,1,0,Suburban,1,Web,15,
34791,2/26/2019,270.9,1,1,Suburban,0,Web,0,
34793,1/26/2019,1204.72,1,0,Suburban,1,Multichannel,0,
34794,2/26/2019,1009.75,1,1,Suburban,1,Multichannel,10,
34795,9/26/2018,185.58,1,0,Suburban,0,Web,0,
34796,9/26/2018,128.76,1,0,Urban,0,Web,15,
34797,10/26/2018,62.95,0,1,Suburban,0,Web,15,
34798,10/26/2018,41.52,0,1,Urban,0,Web,0,
34799,7/26/2018,712.12,1,1,Urban,1,Web,15,
34801,1/26/2019,550.76,1,1,Rural,1,Web,10,
34802,10/26/2018,167.99,0,1,Suburban,0,Web,0,
34804,1/26/2019,537.84,1,0,Urban,1,Web,10,
34805,7/26/2018,101.12,1,0,Suburban,1,Web,15,
34808,12/26/2018,318.76,0,1,Urban,0,Web,10,
34812,6/26/2018,74.06,0,1,Suburban,1,Web,0,
34814,6/26/2018,226.48,0,1,Suburban,0,Web,15,
34815,6/26/2018,29.99,1,0,Suburban,0,Web,0,
34817,12/26/2018,90.13,0,1,Urban,0,Web,15,
34818,5/26/2018,570.1,0,1,Urban,1,Multichannel,0,
34819,11/26/2018,82.57,1,0,Suburban,0,Web,0,
34820,7/26/2018,223.18,1,0,Rural,0,Multichannel,0,
34825,5/26/2018,324.9,0,1,Suburban,0,Web,10,
34827,1/26/2019,112.03,1,0,Urban,1,Web,15,
34828,2/26/2019,625.36,1,1,Suburban,1,Multichannel,15,
34829,2/26/2019,80.91,0,1,Urban,0,Web,0,
34830,1/26/2019,274.39,0,1,Suburban,0,Web,10,
34831,4/26/2018,160.47,0,1,Suburban,0,Web,10,
34833,3/26/2018,29.99,0,1,Suburban,0,Web,10,
34834,4/26/2018,520.72,0,1,Suburban,1,Multichannel,10,
34835,2/26/2019,33.63,0,1,Suburban,0,Web,15,
34838,11/26/2018,119.09,1,0,Suburban,0,Web,10,
34842,1/26/2019,351.72,1,1,Urban,0,Web,15,
34843,10/26/2018,189.96,1,0,Suburban,1,Web,10,
34844,1/26/2019,29.99,1,0,Suburban,0,Web,0,
34846,10/26/2018,131.69,1,0,Suburban,0,Web,15,
34848,6/26/2018,142.29,1,0,Suburban,1,Web,0,
34849,5/26/2018,575.04,1,0,Urban,1,Multichannel,10,
34850,12/26/2018,604.45,1,0,Suburban,1,Multichannel,15,
34851,1/26/2019,857.8,0,1,Suburban,1,Multichannel,0,
34852,12/26/2018,160.37,1,0,Suburban,0,Web,0,
34857,1/26/2019,117.51,1,0,Rural,1,Web,10,
34859,1/26/2019,417.54,1,0,Suburban,0,Web,15,
34860,11/26/2018,247.92,1,0,Urban,0,Web,15,
34861,4/26/2018,272.6,1,0,Urban,0,Multichannel,10,
34862,2/26/2019,296.27,1,0,Suburban,1,Web,10,
34864,11/26/2018,81.44,1,0,Suburban,0,Web,0,
34865,2/26/2019,995.55,1,1,Suburban,1,Multichannel,0,
34866,1/26/2019,251.67,0,1,Suburban,0,Multichannel,10,
34868,2/26/2019,29.99,1,0,Rural,0,Web,0,
34872,6/26/2018,259.77,0,1,Suburban,0,Web,15,
34875,9/26/2018,109.89,1,0,Suburban,1,Web,10,
34876,5/26/2018,156.08,0,1,Rural,0,Web,15,
34877,7/26/2018,132.44,0,1,Urban,1,Web,10,
34878,5/26/2018,248.41,1,1,Suburban,0,Multichannel,15,
34879,12/26/2018,247.64,0,1,Urban,1,Web,0,
34880,3/26/2018,29.99,0,1,Suburban,0,Web,15,
34882,5/26/2018,214,1,0,Urban,0,Multichannel,10,
34886,12/26/2018,184.13,1,0,Rural,0,Web,0,
34888,11/26/2018,1137.38,0,1,Urban,1,Multichannel,15,
34891,5/26/2018,320.55,0,1,Suburban,0,Multichannel,10,
34892,1/26/2019,100.99,0,1,Suburban,1,Web,15,
34895,2/26/2019,875.48,0,1,Suburban,1,Multichannel,10,
34896,12/26/2018,381.4,0,1,Urban,0,Web,0,
34897,3/26/2018,280.14,1,0,Urban,0,Web,15,
34898,1/26/2019,29.99,0,1,Urban,0,Web,15,
34899,2/26/2019,148.29,0,1,Urban,1,Web,15,
34900,7/26/2018,945.07,1,1,Suburban,1,Web,10,
34901,1/26/2019,260.17,0,1,Suburban,0,Multichannel,0,
34902,4/26/2018,29.99,1,0,Suburban,0,Web,0,
34903,10/26/2018,796.23,0,1,Suburban,1,Web,0,
34908,5/26/2018,212.53,1,0,Suburban,1,Web,0,
34910,2/26/2019,777.4,1,1,Urban,1,Web,10,
34911,4/26/2018,29.99,0,1,Urban,0,Web,0,
34912,9/26/2018,781.81,1,0,Suburban,1,Multichannel,15,
34919,2/26/2019,289.66,1,0,Urban,1,Web,0,
34920,1/26/2019,586.45,1,1,Urban,1,Web,15,
34922,6/26/2018,29.99,0,1,Suburban,1,Web,15,
34923,6/26/2018,285.38,1,0,Rural,0,Multichannel,0,
34924,5/26/2018,182.5,0,1,Rural,0,Web,0,
34927,1/26/2019,783.28,1,1,Suburban,1,Web,15,
34928,8/26/2018,199.9,1,0,Suburban,1,Web,10,
34929,1/26/2019,291.9,0,1,Rural,0,Multichannel,15,
34932,9/26/2018,29.99,1,0,Urban,0,Web,0,
34935,4/26/2018,29.99,1,0,Urban,1,Web,10,
34937,3/26/2018,96.36,0,1,Urban,0,Web,10,
34938,6/26/2018,50.33,0,1,Suburban,1,Web,0,
34939,2/26/2019,379.97,1,0,Suburban,1,Multichannel,10,
34940,12/26/2018,510.25,0,1,Urban,1,Web,10,
34941,3/26/2018,182.03,1,0,Rural,0,Web,0,
34943,2/26/2019,1364.92,1,1,Urban,1,Web,0,
34945,11/26/2018,154.89,1,0,Suburban,0,Web,15,
34947,7/26/2018,960.01,1,1,Urban,1,Multichannel,10,
34948,9/26/2018,259.57,0,1,Urban,0,Web,0,
34949,2/26/2019,422.03,0,1,Suburban,0,Web,0,
34952,5/26/2018,478.01,1,0,Suburban,0,Web,0,
34953,1/26/2019,82.38,1,0,Rural,1,Web,0,
34957,8/26/2018,444.73,0,1,Rural,0,Web,0,
34958,6/26/2018,131.52,1,0,Rural,1,Web,10,
34959,2/26/2019,29.99,1,0,Suburban,1,Web,15,
34961,12/26/2018,708.08,0,1,Rural,1,Multichannel,10,
34963,5/26/2018,62.4,1,0,Suburban,1,Web,15,
34964,4/26/2018,189.48,1,0,Urban,0,Web,0,
34965,5/26/2018,32.13,0,1,Urban,1,Web,15,
34966,7/26/2018,465.76,0,1,Urban,0,Multichannel,10,
34968,9/26/2018,29.99,1,0,Urban,0,Web,0,
34969,8/26/2018,310.07,0,1,Urban,0,Multichannel,15,
34970,2/26/2019,45.9,1,0,Urban,1,Web,15,
34971,2/26/2019,162.56,0,1,Rural,1,Web,10,
34972,12/26/2018,102.18,1,0,Urban,1,Web,15,
34974,7/26/2018,339.03,0,1,Rural,1,Multichannel,10,
34975,10/26/2018,29.99,1,0,Urban,1,Web,15,
34976,4/26/2018,183.6,0,1,Urban,1,Web,10,
34977,2/26/2019,194.49,1,0,Suburban,1,Web,15,
34978,11/26/2018,92.28,0,1,Urban,0,Web,0,
34980,5/26/2018,164.88,1,0,Suburban,0,Web,15,
34983,12/26/2018,285.64,0,1,Suburban,1,Web,10,
34984,8/26/2018,201.9,0,1,Rural,0,Web,10,
34987,11/26/2018,826.57,1,0,Urban,1,Web,15,
34988,6/26/2018,184.41,0,1,Urban,1,Web,15,
34989,5/26/2018,36.31,0,1,Rural,0,Web,15,
34991,8/26/2018,29.99,0,1,Urban,1,Web,10,
34992,11/26/2018,655.36,1,0,Suburban,1,Multichannel,15,
34993,5/26/2018,481.94,1,0,Urban,1,Multichannel,10,
34995,8/26/2018,152.1,1,0,Rural,0,Web,15,
34997,2/26/2019,477.97,1,1,Suburban,1,Multichannel,0,
34998,5/26/2018,29.99,1,0,Urban,0,Web,15,
34999,12/26/2018,29.99,0,1,Urban,1,Web,10,
35008,4/26/2018,30.7,1,0,Suburban,0,Web,15,
35010,2/26/2019,245.11,0,1,Suburban,0,Multichannel,0,
35011,1/26/2019,527.42,1,0,Urban,1,Web,10,
35012,10/26/2018,338.63,1,0,Suburban,0,Web,10,
35013,11/26/2018,157.49,1,0,Urban,0,Web,10,
35015,4/26/2018,34.68,1,0,Urban,1,Web,15,
35016,11/26/2018,120.21,0,1,Urban,0,Web,0,
35018,12/26/2018,681.92,0,1,Urban,1,Multichannel,15,
35019,1/26/2019,750.01,1,1,Urban,1,Web,10,
35021,12/26/2018,427.14,1,0,Urban,0,Multichannel,0,
35022,5/26/2018,29.99,1,0,Suburban,1,Web,10,
35024,11/26/2018,134.97,0,1,Suburban,1,Web,15,
35025,4/26/2018,136.88,1,0,Urban,0,Web,15,
35026,2/26/2019,394.11,1,0,Suburban,0,Web,10,
35027,6/26/2018,29.99,1,0,Rural,1,Web,10,
35029,6/26/2018,395.27,1,0,Urban,1,Web,15,
35030,4/26/2018,45.51,0,1,Suburban,0,Web,0,
35032,10/26/2018,130.87,0,1,Urban,0,Web,10,
35033,5/26/2018,205.16,0,1,Suburban,1,Multichannel,0,
35035,5/26/2018,179.41,0,1,Rural,0,Web,15,
35036,4/26/2018,348.51,1,1,Suburban,1,Multichannel,15,
35037,8/26/2018,323.2,1,1,Suburban,0,Web,15,
35040,6/26/2018,217.38,0,1,Urban,0,Multichannel,15,
35042,10/26/2018,29.99,1,0,Suburban,0,Web,10,
35044,1/26/2019,92.21,1,0,Suburban,1,Web,10,
35045,2/26/2019,853.11,1,1,Suburban,1,Web,10,
35048,6/26/2018,29.99,0,1,Urban,1,Web,15,
35049,5/26/2018,67.35,0,1,Suburban,1,Web,15,
35050,10/26/2018,76.93,0,1,Suburban,1,Web,0,
35054,6/26/2018,182.53,1,0,Suburban,0,Web,0,
35059,4/26/2018,138.01,0,1,Urban,0,Web,15,
35060,9/26/2018,97.61,1,0,Rural,0,Web,15,
35061,2/26/2019,469.83,0,1,Suburban,1,Web,15,
35062,3/26/2018,29.99,0,1,Suburban,1,Web,15,
35063,4/26/2018,237.87,1,0,Suburban,1,Web,0,
35064,7/26/2018,87.82,1,0,Suburban,0,Web,10,
35065,12/26/2018,139,0,1,Suburban,0,Web,10,
35066,10/26/2018,503.44,1,0,Rural,1,Multichannel,10,
35067,2/26/2019,1298.91,0,1,Urban,1,Multichannel,0,
35069,7/26/2018,590.12,0,1,Urban,1,Multichannel,10,
35071,2/26/2019,522.22,1,1,Suburban,1,Web,0,
35072,11/26/2018,119.22,0,1,Suburban,1,Web,10,
35073,2/26/2019,315.54,1,0,Rural,1,Multichannel,0,
35075,9/26/2018,490.97,0,1,Urban,0,Multichannel,0,
35076,3/26/2018,199.13,1,0,Suburban,0,Web,0,
35078,4/26/2018,29.99,0,1,Urban,1,Web,10,
35082,2/26/2019,100.43,0,1,Suburban,1,Web,10,
35083,12/26/2018,694.06,1,0,Suburban,1,Web,10,
35087,11/26/2018,450.67,1,0,Suburban,0,Web,10,
35090,5/26/2018,57.26,0,1,Rural,0,Web,10,
35092,8/26/2018,151.33,0,1,Suburban,1,Web,0,
35093,2/26/2019,151.6,0,1,Urban,1,Web,0,
35094,11/26/2018,441.2,0,1,Suburban,0,Multichannel,0,
35095,5/26/2018,257.43,1,0,Urban,0,Web,15,
35096,1/26/2019,29.99,1,0,Urban,1,Web,15,
35097,8/26/2018,436.93,0,1,Rural,1,Multichannel,10,
35099,1/26/2019,139.63,0,1,Suburban,0,Web,15,
35100,11/26/2018,339.24,1,1,Suburban,0,Web,0,
35102,2/26/2019,497.34,1,1,Suburban,0,Multichannel,0,
35106,12/26/2018,40.4,1,0,Suburban,0,Web,15,
35108,3/26/2018,158.58,0,1,Suburban,1,Web,10,
35112,7/26/2018,110.2,1,0,Urban,0,Web,15,
35113,2/26/2019,1240.7,1,0,Urban,1,Web,0,
35115,10/26/2018,468.33,1,1,Urban,0,Multichannel,10,
35116,12/26/2018,41.19,1,0,Urban,1,Web,0,
35117,1/26/2019,101.74,1,0,Suburban,0,Web,15,
35118,5/26/2018,405.07,0,1,Suburban,1,Multichannel,10,
35119,12/26/2018,167.19,1,0,Suburban,1,Web,15,
35121,1/26/2019,1340,0,1,Urban,1,Multichannel,0,
35125,4/26/2018,166.67,1,0,Urban,1,Web,0,
35126,8/26/2018,354.92,0,1,Rural,1,Web,10,
35127,2/26/2019,277.54,0,1,Urban,1,Multichannel,10,
35128,2/26/2019,95.14,1,0,Urban,1,Web,10,
35129,2/26/2019,174.35,1,0,Urban,0,Web,15,
35130,5/26/2018,51.72,0,1,Suburban,0,Web,0,
35131,6/26/2018,216.97,0,1,Suburban,0,Web,10,
35132,2/26/2019,554.67,1,1,Urban,1,Multichannel,15,
35133,3/26/2018,29.99,1,0,Urban,0,Web,10,
35135,7/26/2018,287.78,0,1,Suburban,0,Web,15,
35137,1/26/2019,152.45,1,0,Suburban,0,Web,0,
35139,12/26/2018,142.54,1,0,Urban,1,Web,0,
35141,11/26/2018,409.11,0,1,Urban,1,Web,0,
35142,9/26/2018,152.83,1,0,Suburban,0,Web,0,
35143,3/26/2018,29.99,0,1,Suburban,1,Web,0,
35145,12/26/2018,29.99,1,0,Suburban,0,Web,15,
35146,3/26/2018,392.6,1,0,Urban,0,Web,0,
35148,9/26/2018,238.43,0,1,Suburban,0,Multichannel,15,
35149,2/26/2019,67.85,1,0,Suburban,1,Web,10,
35150,6/26/2018,235.08,1,0,Urban,0,Web,10,
35156,4/26/2018,107.05,1,0,Suburban,0,Web,0,
35159,10/26/2018,465.68,0,1,Suburban,0,Multichannel,0,
35160,6/26/2018,63.02,1,0,Rural,0,Web,0,
35162,9/26/2018,104.93,1,0,Suburban,0,Web,10,
35163,1/26/2019,29.99,0,1,Suburban,0,Web,15,
35164,1/26/2019,448.71,1,1,Suburban,0,Multichannel,10,
35166,5/26/2018,107.64,1,0,Suburban,0,Web,15,
35167,8/26/2018,292.95,0,1,Suburban,1,Web,15,
35168,2/26/2019,665.74,1,1,Urban,1,Multichannel,15,
35169,10/26/2018,29.99,1,0,Suburban,1,Web,0,
35171,9/26/2018,65.49,1,0,Urban,0,Web,10,
35172,10/26/2018,622.97,1,1,Rural,1,Web,15,
35173,4/26/2018,152.18,1,0,Urban,0,Web,15,
35175,2/26/2019,187.15,1,0,Suburban,0,Web,15,
35176,4/26/2018,333.44,1,0,Suburban,0,Web,10,
35178,7/26/2018,235.29,1,0,Suburban,0,Web,15,
35179,12/26/2018,240.53,1,1,Suburban,0,Web,15,
35180,2/26/2019,227.29,1,1,Suburban,0,Web,0,
35181,6/26/2018,44.39,0,1,Suburban,0,Web,15,
35184,2/26/2019,1570.47,1,1,Suburban,1,Web,10,
35185,3/26/2018,55.52,0,1,Urban,0,Web,0,
35186,10/26/2018,294.74,1,0,Suburban,1,Web,15,
35190,10/26/2018,137.48,1,0,Rural,0,Web,10,
35192,12/26/2018,368.31,1,0,Suburban,0,Web,10,
35197,12/26/2018,236.38,0,1,Suburban,0,Web,10,
35198,2/26/2019,706.2,0,1,Suburban,1,Web,10,
35201,5/26/2018,85.94,1,0,Rural,1,Web,10,
35202,4/26/2018,88.4,0,1,Urban,0,Web,10,
35206,4/26/2018,83.32,0,1,Suburban,1,Web,0,
35207,1/26/2019,165.23,1,0,Suburban,1,Web,15,
35209,1/26/2019,686.19,0,1,Rural,1,Multichannel,15,
35210,4/26/2018,174.25,0,1,Urban,0,Web,15,
35212,1/26/2019,32.93,1,0,Urban,1,Web,0,
35213,11/26/2018,259.07,1,0,Suburban,1,Web,0,
35214,5/26/2018,69.94,1,0,Suburban,1,Web,0,
35216,4/26/2018,132.83,1,0,Rural,1,Web,0,
35217,11/26/2018,120.72,0,1,Urban,1,Web,10,
35221,6/26/2018,82.99,1,0,Suburban,1,Web,0,
35223,11/26/2018,41.22,0,1,Suburban,0,Web,10,
35227,6/26/2018,103.38,1,0,Suburban,1,Web,0,
35229,2/26/2019,952.17,0,1,Urban,1,Multichannel,10,
35234,5/26/2018,204.71,0,1,Urban,0,Web,0,
35235,2/26/2019,497.61,0,1,Suburban,0,Multichannel,0,
35236,4/26/2018,52.24,1,0,Urban,0,Web,15,
35237,6/26/2018,29.99,1,0,Rural,1,Web,10,
35243,10/26/2018,185.12,0,1,Urban,1,Web,15,
35248,2/26/2019,781.62,1,1,Urban,1,Multichannel,10,
35250,5/26/2018,147.89,1,0,Urban,1,Web,15,
35251,1/26/2019,227.33,1,0,Urban,1,Web,0,
35252,5/26/2018,52.59,0,1,Urban,1,Web,10,
35256,2/26/2019,297.09,0,1,Urban,0,Web,15,
35258,5/26/2018,34.05,1,0,Suburban,0,Web,15,
35260,5/26/2018,103.1,0,1,Urban,0,Web,15,
35261,3/26/2018,29.99,0,1,Rural,0,Web,15,
35262,8/26/2018,384.15,1,0,Suburban,0,Web,10,
35265,6/26/2018,56.33,1,0,Rural,1,Web,10,
35266,11/26/2018,95.96,0,1,Suburban,1,Web,10,
35268,12/26/2018,430.05,1,0,Rural,1,Multichannel,0,
35269,1/26/2019,698.55,1,1,Urban,1,Multichannel,0,
35270,9/26/2018,29.99,0,1,Suburban,0,Web,10,
35272,6/26/2018,377.38,0,1,Urban,0,Multichannel,15,
35273,6/26/2018,98.52,0,1,Suburban,0,Web,15,
35275,6/26/2018,200.82,1,1,Suburban,0,Web,15,
35277,11/26/2018,527.91,0,1,Rural,1,Multichannel,15,
35279,6/26/2018,47.46,0,1,Suburban,0,Web,15,
35280,1/26/2019,29.99,0,1,Urban,0,Web,0,
35281,5/26/2018,261.89,0,1,Rural,0,Web,15,
35284,2/26/2019,616.27,1,1,Urban,1,Multichannel,0,
35287,12/26/2018,393.76,0,1,Urban,0,Multichannel,10,
35289,9/26/2018,77.7,1,0,Urban,1,Web,10,
35291,6/26/2018,29.99,1,0,Suburban,0,Web,15,
35292,5/26/2018,29.99,1,0,Suburban,0,Web,15,
35293,2/26/2019,367.18,1,0,Suburban,0,Multichannel,15,
35295,2/26/2019,88.38,1,0,Suburban,1,Web,0,
35296,5/26/2018,29.99,1,0,Suburban,1,Web,0,
35297,12/26/2018,29.99,1,0,Suburban,1,Web,10,
35298,11/26/2018,360.23,1,1,Suburban,0,Web,0,
35299,6/26/2018,121.77,1,0,Urban,0,Web,0,
35302,2/26/2019,489.15,1,0,Suburban,0,Web,15,
35306,6/26/2018,50.7,1,0,Urban,0,Web,10,
35308,11/26/2018,57.6,0,1,Suburban,0,Web,15,
35309,5/26/2018,90.6,1,0,Suburban,1,Web,15,
35310,11/26/2018,110.24,1,0,Urban,0,Web,0,
35311,1/26/2019,107.49,1,0,Urban,1,Web,15,
35312,2/26/2019,29.99,1,0,Suburban,1,Web,0,
35314,11/26/2018,515.89,0,1,Urban,1,Multichannel,15,
35317,12/26/2018,190.26,1,0,Suburban,0,Web,15,
35320,8/26/2018,89.45,1,0,Urban,1,Web,15,
35323,6/26/2018,233.09,1,1,Rural,1,Multichannel,15,
35324,9/26/2018,29.99,0,1,Rural,0,Web,0,
35325,9/26/2018,86.96,1,0,Suburban,1,Web,15,
35330,12/26/2018,154,1,0,Rural,0,Web,10,
35331,7/26/2018,32.71,1,0,Urban,1,Web,15,
35332,2/26/2019,288.21,1,0,Urban,0,Web,15,
35334,8/26/2018,29.99,0,1,Urban,0,Web,10,
35335,7/26/2018,368.59,1,0,Urban,0,Web,0,
35336,8/26/2018,235.87,0,1,Rural,1,Multichannel,0,
35337,11/26/2018,139.32,1,0,Urban,1,Web,0,
35338,8/26/2018,209.12,1,0,Rural,1,Web,15,
35339,5/26/2018,303.79,1,0,Suburban,0,Web,0,
35343,11/26/2018,295.85,1,0,Suburban,1,Multichannel,15,
35349,6/26/2018,126.66,0,1,Rural,1,Web,10,
35350,10/26/2018,29.99,1,0,Urban,0,Web,0,
35356,1/26/2019,984.05,1,0,Suburban,1,Multichannel,15,
35357,8/26/2018,29.99,1,0,Urban,0,Web,15,
35358,1/26/2019,145.63,0,1,Urban,0,Web,10,
35360,9/26/2018,136.22,0,1,Urban,0,Web,0,
35361,1/26/2019,590.97,0,1,Suburban,1,Multichannel,10,
35363,11/26/2018,702.59,0,1,Urban,1,Multichannel,10,
35366,2/26/2019,185.05,0,1,Urban,0,Web,15,
35367,12/26/2018,910.08,0,1,Suburban,1,Multichannel,0,
35368,6/26/2018,303,0,1,Rural,1,Web,10,
35369,9/26/2018,636.59,1,1,Urban,1,Multichannel,15,
35370,2/26/2019,166.06,1,0,Suburban,0,Web,15,
35371,12/26/2018,53.19,0,1,Urban,1,Web,10,
35373,5/26/2018,50.37,1,0,Urban,0,Web,10,
35374,1/26/2019,144.11,0,1,Rural,1,Web,15,
35375,8/26/2018,180.36,1,0,Suburban,1,Web,10,
35376,5/26/2018,244.01,0,1,Urban,1,Multichannel,15,
35378,10/26/2018,57.26,0,1,Suburban,1,Web,10,
35384,8/26/2018,82.14,0,1,Suburban,0,Web,0,
35385,7/26/2018,113.28,1,0,Suburban,1,Web,0,
35387,6/26/2018,29.99,1,0,Urban,1,Web,10,
35391,12/26/2018,178.54,1,0,Suburban,0,Web,0,
35392,1/26/2019,652.77,1,0,Urban,1,Web,10,
35394,5/26/2018,45.79,1,0,Urban,0,Web,15,
35395,2/26/2019,29.99,0,1,Urban,0,Web,15,
35396,8/26/2018,75.23,1,0,Urban,1,Web,10,
35397,6/26/2018,86.89,1,0,Suburban,0,Web,15,
35401,8/26/2018,44.72,1,0,Suburban,0,Web,15,
35403,8/26/2018,461.41,1,1,Urban,1,Multichannel,0,
35404,7/26/2018,489.36,0,1,Urban,1,Multichannel,0,
35406,11/26/2018,179.76,0,1,Rural,0,Web,10,
35412,10/26/2018,29.99,1,0,Suburban,0,Web,0,
35415,9/26/2018,211.24,0,1,Suburban,0,Web,15,
35416,12/26/2018,340.81,0,1,Suburban,1,Web,10,
35417,1/26/2019,46.5,1,0,Urban,1,Web,10,
35418,5/26/2018,109.81,0,1,Suburban,1,Web,0,
35419,1/26/2019,183,0,1,Urban,1,Web,10,
35420,2/26/2019,510.78,1,0,Suburban,1,Web,0,
35421,7/26/2018,641.74,1,1,Urban,1,Web,10,
35422,3/26/2018,301.57,0,1,Suburban,0,Multichannel,10,
35423,12/26/2018,101.59,0,1,Rural,0,Web,10,
35429,5/26/2018,154.66,0,1,Urban,0,Web,15,
35433,8/26/2018,185.32,1,0,Suburban,0,Web,10,
35435,7/26/2018,369.44,1,0,Urban,1,Web,15,
35436,6/26/2018,29.99,1,0,Urban,1,Web,15,
35437,4/26/2018,29.99,1,0,Rural,0,Web,0,
35438,10/26/2018,489.08,0,1,Suburban,1,Web,0,
35439,2/26/2019,53.18,1,0,Suburban,0,Web,10,
35440,9/26/2018,1322.18,1,1,Suburban,1,Multichannel,10,
35442,2/26/2019,1426.13,1,1,Suburban,1,Web,15,
35443,12/26/2018,410.36,1,0,Suburban,0,Multichannel,15,
35444,5/26/2018,40.86,1,0,Suburban,0,Web,10,
35445,11/26/2018,29.99,1,0,Suburban,0,Web,0,
35447,1/26/2019,104.61,1,0,Suburban,1,Web,15,
35449,7/26/2018,737.8,1,1,Urban,1,Multichannel,10,
35450,8/26/2018,276.08,1,0,Suburban,0,Web,10,
35451,2/26/2019,90.85,0,1,Urban,0,Web,10,
35453,1/26/2019,385.39,1,0,Suburban,1,Web,0,
35454,5/26/2018,251.19,0,1,Suburban,0,Multichannel,0,
35457,10/26/2018,77.67,0,1,Rural,1,Web,10,
35458,2/26/2019,29.99,0,1,Urban,0,Web,10,
35459,11/26/2018,304.24,0,1,Urban,0,Web,0,
35460,12/26/2018,185.65,0,1,Rural,0,Web,0,
35462,12/26/2018,294.44,1,1,Suburban,0,Multichannel,0,
35463,2/26/2019,188.19,1,0,Suburban,1,Web,15,
35464,2/26/2019,368.91,0,1,Suburban,0,Web,15,
35465,2/26/2019,756.5,1,1,Urban,1,Web,10,
35466,5/26/2018,346.7,1,0,Suburban,0,Web,0,
35467,5/26/2018,225.34,0,1,Rural,0,Multichannel,15,
35468,2/26/2019,140.64,0,1,Suburban,1,Web,15,
35469,5/26/2018,654.43,0,1,Suburban,1,Multichannel,15,
35470,2/26/2019,120.15,1,0,Rural,0,Web,10,
35471,2/26/2019,31.67,1,0,Suburban,1,Web,10,
35472,2/26/2019,537.68,0,1,Rural,1,Multichannel,15,
35474,5/26/2018,795.43,1,1,Suburban,1,Web,0,
35477,7/26/2018,636.18,1,1,Suburban,1,Multichannel,0,
35479,1/26/2019,40.67,1,0,Suburban,1,Web,0,
35480,6/26/2018,31.55,0,1,Urban,1,Web,0,
35482,4/26/2018,463.83,0,1,Urban,1,Multichannel,15,
35486,6/26/2018,40.25,0,1,Suburban,1,Web,15,
35488,9/26/2018,29.99,1,0,Urban,0,Web,10,
35489,5/26/2018,110.05,0,1,Urban,0,Web,15,
35491,2/26/2019,119,0,1,Suburban,0,Web,10,
35492,1/26/2019,1064.24,1,1,Suburban,1,Web,15,
35493,9/26/2018,377,1,0,Urban,1,Web,10,
35494,4/26/2018,74.39,1,0,Urban,1,Web,10,
35495,12/26/2018,57.19,1,0,Rural,0,Web,10,
35499,6/26/2018,73.92,0,1,Suburban,1,Web,15,
35500,7/26/2018,29.99,0,1,Urban,0,Web,0,
35505,1/26/2019,139.14,1,0,Urban,1,Web,0,
35507,6/26/2018,29.99,0,1,Urban,0,Web,10,
35508,5/26/2018,272.29,1,0,Urban,0,Web,15,
35510,1/26/2019,482.97,1,0,Suburban,1,Web,15,
35511,8/26/2018,29.99,0,1,Suburban,0,Web,0,
35513,4/26/2018,89.36,0,1,Suburban,1,Web,10,
35514,2/26/2019,290.49,1,0,Urban,1,Multichannel,0,
35516,12/26/2018,46.95,0,1,Suburban,1,Web,10,
35521,10/26/2018,507.21,1,0,Suburban,1,Multichannel,10,
35524,4/26/2018,281.87,1,1,Suburban,0,Web,15,
35526,10/26/2018,413.5,1,0,Urban,0,Multichannel,10,
35527,10/26/2018,38.95,1,0,Suburban,0,Web,15,
35528,2/26/2019,231.49,0,1,Urban,0,Web,0,
35529,5/26/2018,682.13,1,1,Urban,1,Web,15,
35530,1/26/2019,542.99,0,1,Suburban,1,Web,0,
35531,1/26/2019,468.37,0,1,Suburban,0,Web,10,
35532,12/26/2018,186.06,0,1,Urban,1,Web,0,
35533,3/26/2018,81.06,1,0,Urban,0,Web,0,
35535,1/26/2019,390.48,1,1,Urban,0,Web,0,
35536,2/26/2019,79.45,1,0,Urban,1,Web,10,
35537,9/26/2018,630.14,1,1,Suburban,1,Web,0,
35540,11/26/2018,589.32,1,0,Suburban,1,Multichannel,0,
35541,1/26/2019,596.94,1,1,Urban,1,Multichannel,0,
35546,11/26/2018,552.39,1,1,Urban,1,Multichannel,0,
35547,12/26/2018,29.99,1,0,Suburban,0,Web,15,
35548,9/26/2018,376.34,1,1,Urban,0,Web,10,
35550,6/26/2018,147.73,1,0,Suburban,1,Web,15,
35551,5/26/2018,77.6,1,0,Suburban,1,Web,0,
35552,5/26/2018,217.17,0,1,Suburban,0,Web,15,
35553,1/26/2019,567.79,0,1,Urban,1,Multichannel,10,
35554,2/26/2019,869.52,1,1,Urban,1,Multichannel,15,
35558,9/26/2018,93.25,0,1,Urban,1,Web,10,
35560,5/26/2018,474.51,0,1,Suburban,0,Web,10,
35561,4/26/2018,597.7,0,1,Suburban,1,Multichannel,10,
