customer_id,conversion,spend
19474,0,0
19475,0,0
19476,0,0
19478,0,0
19479,1,350.4
19487,0,0
19488,1,6.79
19489,0,0
19490,1,228.22
19492,0,0
19493,0,0
19494,0,0
19495,0,0
19496,0,0
19497,0,0
19499,0,0
19500,1,2416.53
19503,0,0
19504,0,0
19506,0,0
19508,0,0
19511,0,0
19512,0,0
19513,0,0
19515,0,0
19519,0,0
19522,1,336.31
19526,0,0
19528,0,0
19531,0,0
19532,0,0
19535,0,0
19536,0,0
19537,0,0
19539,0,0
19540,0,0
19543,0,0
19544,0,0
19545,0,0
19546,0,0
19547,0,0
19549,0,0
19550,0,0
19551,0,0
19552,0,0
19553,0,0
19554,1,159.46
19555,0,0
19556,0,0
19558,1,170.39
19559,0,0
19560,0,0
19561,1,1785.35
19562,0,0
19563,0,0
19564,1,280.38
19568,1,2631.78
19571,0,0
19572,0,0
19575,0,0
19577,0,0
19578,0,0
19579,0,0
19580,1,793.99
19581,0,0
19582,0,0
19584,0,0
19585,0,0
19586,0,0
19587,0,0
19588,0,0
19596,0,0
19597,1,1163.43
19599,1,1206.51
19600,1,404.47
19602,0,0
19603,0,0
19604,0,0
19605,0,0
19606,0,0
19609,1,867.66
19611,0,0
19612,1,470.19
19613,0,0
19615,0,0
19621,0,0
19623,0,0
19624,0,0
19625,0,0
19626,0,0
19627,0,0
19629,0,0
19630,0,0
19634,0,0
19638,0,0
19639,0,0
19644,1,1683.34
19646,0,0
19648,0,0
19650,0,0
19651,0,0
19652,0,0
19655,0,0
19658,0,0
19661,0,0
19664,0,0
19665,0,0
19666,0,0
19667,0,0
19668,0,0
19670,0,0
19671,0,0
19672,1,29.99
19673,0,0
19675,0,0
19677,0,0
19678,0,0
19679,0,0
19681,0,0
19683,0,0
19684,0,0
19689,1,395.89
19692,0,0
19693,0,0
19698,0,0
19699,1,1635.81
19702,0,0
19703,0,0
19704,0,0
19705,0,0
19707,0,0
19708,0,0
19709,1,2039.59
19710,0,0
19711,1,800.2
19712,1,526.18
19713,0,0
19714,0,0
19717,0,0
19718,0,0
19719,0,0
19720,0,0
19722,0,0
19723,0,0
19725,0,0
19726,0,0
19728,0,0
19729,0,0
19731,0,0
19732,0,0
19735,0,0
19737,0,0
19739,1,1142.32
19740,0,0
19741,0,0
19742,0,0
19747,0,0
19749,0,0
19750,1,3154.94
19752,0,0
19753,0,0
19754,0,0
19758,0,0
19759,1,1795.59
19762,1,1989.89
19763,1,585.89
19764,1,2794.67
19766,0,0
19767,0,0
19769,0,0
19770,1,73.81
19771,0,0
19775,0,0
19777,1,3159.17
19778,0,0
19779,0,0
19781,0,0
19782,0,0
19783,0,0
19785,0,0
19787,1,459.35
19789,1,1267.23
19790,0,0
19793,0,0
19802,0,0
19803,0,0
19805,0,0
19806,0,0
19810,0,0
19812,0,0
19813,0,0
19814,0,0
19817,0,0
19818,1,2451.61
19819,1,418.6
19823,0,0
19828,0,0
19830,1,3050.83
19831,0,0
19833,0,0
19834,0,0
19835,0,0
19837,0,0
19838,0,0
19839,0,0
19842,0,0
19843,1,835.48
19844,0,0
19845,1,2614.95
19851,0,0
19852,0,0
19853,0,0
19854,0,0
19856,0,0
19859,0,0
19860,1,2631.08
19861,0,0
19862,0,0
19865,0,0
19866,0,0
19868,0,0
19870,1,3268.07
19871,1,1973.75
19874,0,0
19876,0,0
19877,0,0
19878,0,0
19879,0,0
19880,1,1032.23
19882,0,0
19883,0,0
19885,0,0
19886,1,1509.83
19889,0,0
19890,0,0
19891,0,0
19892,0,0
19894,0,0
19895,0,0
19896,0,0
19897,0,0
19900,1,2062.43
19904,0,0
19905,1,2871.85
19906,0,0
19907,0,0
19908,0,0
19911,0,0
19912,0,0
19913,1,3195.21
19914,0,0
19915,0,0
19916,1,56.12
19917,0,0
19920,0,0
19922,1,1915.89
19926,0,0
19929,1,2522.72
19930,0,0
19933,0,0
19939,0,0
19940,1,186
19941,0,0
19942,0,0
19944,0,0
19946,0,0
19948,0,0
19949,0,0
19950,0,0
19954,1,2115.11
19958,0,0
19959,0,0
19960,0,0
19964,0,0
19965,0,0
19970,0,0
19974,0,0
19976,0,0
19978,0,0
19979,0,0
19982,0,0
19983,1,2905.49
19985,0,0
19986,0,0
19988,0,0
19989,0,0
19991,0,0
19993,0,0
19994,0,0
19995,0,0
20001,0,0
20002,0,0
20003,0,0
20004,0,0
20008,0,0
20013,0,0
20015,0,0
20019,0,0
20021,0,0
20022,0,0
20024,1,880.88
20025,0,0
20026,1,2743.28
20028,0,0
20029,0,0
20030,1,47.53
20031,0,0
20035,0,0
20036,1,2955.98
20039,0,0
20040,0,0
20042,0,0
20044,0,0
20045,0,0
20047,0,0
20049,0,0
20050,1,1841.81
20051,0,0
20052,0,0
20054,0,0
20055,0,0
20056,0,0
20057,0,0
20058,1,1060.38
20059,1,3120.65
20062,0,0
20064,0,0
20067,1,1820.76
20069,0,0
20070,0,0
20071,0,0
20072,0,0
20073,1,2964.46
20074,0,0
20077,0,0
20079,0,0
20080,1,2965.74
20084,0,0
20086,0,0
20087,1,1943.31
20088,0,0
20089,0,0
20090,1,3290.51
20091,0,0
20092,1,242.56
20094,1,2570.76
20095,1,1047.62
20096,1,3266
20099,0,0
20100,0,0
20101,0,0
20104,0,0
20105,1,2989.19
20109,0,0
20110,0,0
20112,0,0
20113,1,2856.97
20114,0,0
20115,1,96.05
20117,0,0
20118,0,0
20119,0,0
20124,0,0
20125,1,1201.42
20126,1,2165.44
20128,0,0
20130,0,0
20132,0,0
20134,0,0
20135,0,0
20137,0,0
20139,0,0
20140,0,0
20142,0,0
20144,0,0
20145,1,2475.69
20146,1,29.99
20147,0,0
20150,0,0
20151,0,0
20152,0,0
20153,0,0
20155,0,0
20158,0,0
20160,0,0
20161,1,1150.12
20163,0,0
20166,1,554.64
20167,0,0
20168,1,305.47
20170,0,0
20171,0,0
20172,0,0
20173,0,0
20175,0,0
20176,0,0
20177,0,0
20179,0,0
20180,0,0
20181,0,0
20183,0,0
20184,1,1955.2
20185,0,0
20186,0,0
20187,0,0
20190,0,0
20194,0,0
20196,1,1982.89
20198,1,3207.23
20200,0,0
20201,0,0
20203,0,0
20204,0,0
20206,0,0
20208,0,0
20211,1,2601.3
20214,0,0
20215,0,0
20216,0,0
20217,0,0
20218,0,0
20219,0,0
20220,1,149.68
20221,0,0
20224,0,0
20225,0,0
20228,0,0
20229,0,0
20230,0,0
20233,0,0
20239,0,0
20241,0,0
20245,1,1304.84
20248,0,0
20256,0,0
20257,0,0
20258,0,0
20259,0,0
20260,0,0
20261,0,0
20262,0,0
20263,0,0
20264,0,0
20265,0,0
20266,0,0
20273,0,0
20274,1,798.8
20275,0,0
20277,0,0
20278,0,0
20279,0,0
20280,0,0
20282,0,0
20285,0,0
20286,0,0
20288,0,0
20290,0,0
20293,1,1858.42
20296,0,0
20298,1,2367.62
20300,0,0
20302,1,2637.91
20303,0,0
20304,0,0
20305,0,0
20307,0,0
20309,1,3301.64
20310,0,0
20316,0,0
20319,1,577.99
20320,0,0
20321,0,0
20322,0,0
20327,1,1451.85
20328,0,0
20329,0,0
20330,0,0
20331,1,2938.8
20334,0,0
20335,0,0
20336,1,2505.08
20349,0,0
20350,0,0
20351,0,0
20352,0,0
20353,0,0
20356,0,0
20358,0,0
20362,0,0
20363,1,46.65
20364,0,0
20367,0,0
20369,0,0
20371,0,0
20372,0,0
20373,0,0
20374,0,0
20375,0,0
20379,0,0
20380,0,0
20381,0,0
20383,0,0
20384,0,0
20387,0,0
20388,1,1038.29
20389,0,0
20390,0,0
20392,0,0
20393,0,0
20396,0,0
20398,1,2870.94
20402,1,3194.22
20403,0,0
20404,1,1168.86
20406,0,0
20407,0,0
20409,0,0
20410,0,0
20412,0,0
20413,0,0
20417,0,0
20418,0,0
20419,0,0
20420,0,0
20424,0,0
20425,0,0
20426,1,1125.88
20428,0,0
20429,0,0
20430,0,0
20432,1,1480.71
20436,0,0
20438,0,0
20440,0,0
20441,0,0
20444,0,0
20445,0,0
20446,0,0
20450,0,0
20451,0,0
20452,0,0
20454,0,0
20456,0,0
20459,0,0
20460,0,0
20461,1,1115.48
20462,1,3119.01
20464,0,0
20465,0,0
20466,0,0
20468,0,0
20469,0,0
20470,0,0
20471,0,0
20472,1,1893.73
20473,0,0
20474,0,0
20476,0,0
20477,0,0
20478,0,0
20479,0,0
20480,0,0
20482,0,0
20483,0,0
20488,0,0
20489,0,0
20491,0,0
20492,0,0
20495,0,0
20496,0,0
20497,1,1022.55
20499,0,0
20500,0,0
20502,0,0
20504,0,0
20505,0,0
20506,0,0
20509,0,0
20510,0,0
20511,0,0
20512,0,0
20515,0,0
20518,1,621.21
20519,0,0
20520,0,0
20522,0,0
20523,0,0
20524,0,0
20526,0,0
20527,0,0
20529,0,0
20532,0,0
20534,0,0
20537,1,1633.39
20538,0,0
20539,0,0
20541,0,0
20544,0,0
20545,0,0
20546,1,2517.63
20548,0,0
20551,0,0
20553,0,0
20556,0,0
20557,0,0
20559,0,0
20561,0,0
20563,1,2404.76
20564,0,0
20565,0,0
20568,0,0
20569,0,0
20570,0,0
20572,0,0
20574,0,0
20575,1,2588.76
20576,0,0
20578,0,0
20584,0,0
20585,0,0
20587,0,0
20589,0,0
20590,0,0
20591,1,2156.76
20592,0,0
20593,1,3213.76
20594,0,0
20595,0,0
20596,0,0
20597,0,0
20599,0,0
20601,0,0
20607,1,2948.61
20609,1,1555.08
20613,0,0
20614,0,0
20615,0,0
20618,0,0
20619,0,0
20620,0,0
20623,0,0
20624,0,0
20625,1,1468.44
20626,0,0
20627,0,0
20628,0,0
20631,0,0
20633,0,0
20636,0,0
20639,0,0
20642,0,0
20643,0,0
20644,0,0
20646,0,0
20649,0,0
20651,0,0
20652,0,0
20653,0,0
20654,0,0
20655,0,0
20656,1,2820.44
20657,0,0
20658,0,0
20659,0,0
20660,0,0
20661,0,0
20662,0,0
20663,1,968.78
20666,1,1808.45
20667,1,134.64
20669,0,0
20670,0,0
20672,0,0
20673,1,97.36
20674,0,0
20676,0,0
20679,0,0
20680,0,0
20681,0,0
20682,0,0
20684,0,0
20685,0,0
20687,0,0
20689,0,0
20690,0,0
20692,0,0
20696,0,0
20697,1,117.19
20698,0,0
20699,0,0
20700,0,0
20701,0,0
20705,1,2648.75
20708,0,0
20709,0,0
20710,0,0
20711,0,0
20712,0,0
20713,1,2297.79
20715,0,0
20717,0,0
20719,1,29.99
20720,0,0
20721,0,0
20723,0,0
20724,0,0
20725,0,0
20726,0,0
20727,0,0
20729,0,0
20730,0,0
20731,0,0
20732,1,626.6
20733,0,0
20734,0,0
20736,1,887.58
20737,0,0
20739,0,0
20741,0,0
20742,1,1028.45
20743,0,0
20747,0,0
20748,0,0
20749,0,0
20751,1,49.7
20753,0,0
20756,0,0
20759,0,0
20760,0,0
20765,0,0
20766,0,0
20767,0,0
20769,0,0
20770,0,0
20774,0,0
20775,0,0
20780,0,0
20781,0,0
20782,1,2913.42
20788,0,0
20791,0,0
20792,0,0
20795,1,2958.53
20796,1,682.36
20797,0,0
20802,0,0
20805,0,0
20806,1,1442.11
20808,0,0
20809,0,0
20810,0,0
20813,0,0
20817,0,0
20818,0,0
20819,0,0
20821,0,0
20824,0,0
20825,0,0
20826,1,948.2
20828,0,0
20829,1,2979.1
20830,0,0
20834,0,0
20836,0,0
20838,0,0
20839,0,0
20842,0,0
20843,1,3337.32
20844,0,0
20845,0,0
20846,1,397.8
20847,0,0
20850,0,0
20851,0,0
20854,0,0
20856,0,0
20857,0,0
20858,0,0
20861,0,0
20862,0,0
20867,0,0
20868,0,0
20872,1,2017.7
20873,0,0
20874,0,0
20875,0,0
20876,1,1838.56
20877,0,0
20878,0,0
20879,0,0
20881,0,0
20882,0,0
20883,0,0
20884,1,1202.41
20885,0,0
20887,0,0
20890,0,0
20891,0,0
20892,0,0
20894,0,0
20895,1,2512.7
20896,1,77.34
20898,0,0
20899,0,0
20900,0,0
20902,0,0
20903,0,0
20904,0,0
20905,0,0
20906,0,0
20907,0,0
20908,0,0
20909,0,0
20910,0,0
20911,0,0
20913,0,0
20915,0,0
20916,0,0
20920,0,0
20921,0,0
20922,0,0
20923,0,0
20924,0,0
20926,0,0
20927,0,0
20928,0,0
20931,0,0
20934,0,0
20935,0,0
20936,0,0
20937,0,0
20938,0,0
20939,0,0
20941,0,0
20942,0,0
20944,1,2357.08
20946,0,0
20955,0,0
20957,0,0
20958,0,0
20959,0,0
20960,1,1513.91
20963,0,0
20964,1,2724.31
20965,0,0
20966,0,0
20967,0,0
20968,1,1428.52
20969,0,0
20971,0,0
20972,0,0
20975,1,2113.54
20976,1,263.68
20980,1,286.64
20983,0,0
20986,0,0
20992,0,0
20993,0,0
20995,1,2911.43
20996,0,0
20998,0,0
21000,0,0
21001,0,0
21002,0,0
21003,1,2801.26
21006,0,0
21007,0,0
21009,0,0
21010,0,0
21011,0,0
21013,0,0
21015,0,0
21016,1,1655.3
21017,0,0
21020,0,0
21021,0,0
21022,0,0
21023,0,0
21024,0,0
21025,0,0
21026,1,680.79
21027,0,0
21030,0,0
21031,0,0
21034,1,128.1
21036,0,0
21037,1,632.95
21041,0,0
21042,0,0
21043,0,0
21044,1,6.04
21046,0,0
21047,0,0
21050,0,0
21051,0,0
21052,1,2725.96
21053,1,1421.08
21054,0,0
21056,1,1557.78
21058,0,0
21059,0,0
21063,0,0
21065,0,0
21066,0,0
21067,0,0
21069,1,970.08
21070,0,0
21071,0,0
21072,0,0
21073,1,976.25
21076,1,2985.16
21079,0,0
21080,0,0
21081,0,0
21082,0,0
21086,1,2122.69
21087,1,2203
21088,0,0
21090,0,0
21095,0,0
21096,1,575.14
21099,1,1747.6
21101,0,0
21102,1,2953.74
21103,0,0
21106,0,0
21110,0,0
21111,0,0
21114,1,2532.64
21115,1,20.03
21116,0,0
21118,0,0
21120,0,0
21121,1,3219.2
21124,0,0
21125,0,0
21126,1,358.29
21128,1,1430.78
21130,1,798.58
21132,0,0
21135,0,0
21136,0,0
21137,0,0
21139,0,0
21140,0,0
21141,0,0
21143,0,0
21144,0,0
21145,0,0
21146,0,0
21150,0,0
21152,0,0
21153,0,0
21154,0,0
21157,0,0
21159,1,2303.69
21161,0,0
21162,0,0
21163,0,0
21164,0,0
21165,0,0
21169,0,0
21174,0,0
21177,1,2787.47
21180,0,0
21181,0,0
21182,1,1868.24
21187,0,0
21188,0,0
21189,0,0
21190,0,0
21192,0,0
21195,0,0
21196,0,0
21198,0,0
21201,0,0
21202,0,0
21203,0,0
21204,0,0
21205,0,0
21206,0,0
21210,1,1759.31
21212,0,0
21213,0,0
21215,0,0
21217,0,0
21218,0,0
21220,0,0
21222,0,0
21223,1,29.99
21224,0,0
21226,1,29.99
21228,0,0
21229,0,0
21231,0,0
21234,0,0
21237,0,0
21238,0,0
21239,0,0
21240,1,453.03
21244,0,0
21245,0,0
21246,1,2746.05
21247,0,0
21250,0,0
21251,0,0
21253,0,0
21254,0,0
21255,0,0
21256,0,0
21259,0,0
21261,0,0
21262,0,0
21264,0,0
21265,0,0
21268,1,1004.05
21269,0,0
21271,0,0
21275,0,0
21276,0,0
21279,0,0
21281,0,0
21282,0,0
21283,0,0
21284,0,0
21288,0,0
21289,0,0
21290,0,0
21292,0,0
21293,0,0
21300,0,0
21304,0,0
21305,0,0
21306,0,0
21307,0,0
21308,0,0
21309,0,0
21311,0,0
21312,0,0
21313,1,193.02
21314,1,965.03
21315,0,0
21320,0,0
21321,0,0
21322,0,0
21325,0,0
21326,0,0
21328,0,0
21329,0,0
21331,0,0
21332,0,0
21336,0,0
21338,0,0
21341,0,0
21342,0,0
21343,1,2742.97
21344,0,0
21346,0,0
21347,0,0
21349,0,0
21352,0,0
21355,0,0
21365,1,96.28
21366,0,0
21369,0,0
21370,0,0
21371,0,0
21372,0,0
21373,0,0
21374,0,0
21375,0,0
21376,0,0
21378,1,76.61
21380,0,0
21381,0,0
21382,0,0
21383,0,0
21384,0,0
21385,0,0
21388,0,0
21390,0,0
21392,0,0
21395,0,0
21397,1,304.65
21398,0,0
21399,1,3241.94
21400,1,3087.9
21401,0,0
21402,0,0
21403,0,0
21405,0,0
21406,0,0
21411,0,0
21412,1,749.56
21413,0,0
21417,1,491.46
21419,0,0
21423,0,0
21424,0,0
21425,0,0
21427,0,0
21429,0,0
21430,0,0
21433,1,1438.72
21434,0,0
21435,0,0
21438,0,0
21441,0,0
21444,0,0
21445,0,0
21446,0,0
21447,0,0
21449,0,0
21451,0,0
21452,0,0
21453,0,0
21454,0,0
21456,0,0
21457,0,0
21460,0,0
21461,0,0
21462,0,0
21463,0,0
21465,0,0
21466,0,0
21467,1,2920.7
21468,0,0
21471,0,0
21472,0,0
21473,0,0
21474,0,0
21478,0,0
21479,0,0
21481,0,0
21482,0,0
21483,0,0
21486,0,0
21487,0,0
21488,0,0
21489,0,0
21490,0,0
21493,0,0
21498,0,0
21499,0,0
21500,0,0
21501,0,0
21503,0,0
21504,0,0
21506,0,0
21507,0,0
21509,0,0
21510,1,3219.35
21512,0,0
21513,0,0
21518,1,1929.4
21519,1,1687.18
21520,0,0
21521,1,3115.76
21523,0,0
21526,0,0
21528,0,0
21529,0,0
21531,0,0
21533,0,0
21535,0,0
21536,0,0
21544,0,0
21546,0,0
21547,0,0
21550,0,0
21551,0,0
21553,0,0
21557,0,0
21558,0,0
21559,0,0
21560,0,0
21561,0,0
21562,0,0
21563,1,1561.69
21565,0,0
21566,1,2485.13
21568,0,0
21569,0,0
21571,0,0
21573,0,0
21574,0,0
21575,1,1902.05
21576,0,0
21578,0,0
21579,0,0
21580,0,0
21581,0,0
21582,0,0
21583,1,1231.2
21587,0,0
21588,0,0
21589,0,0
21590,0,0
21592,0,0
21593,0,0
21594,1,2049.86
21595,0,0
21597,0,0
21598,0,0
21600,0,0
21604,0,0
21605,0,0
21609,0,0
21610,1,747.27
21611,0,0
21614,0,0
21615,0,0
21618,0,0
21619,0,0
21623,0,0
21624,0,0
21625,1,2581.62
21626,0,0
21628,0,0
21629,0,0
21632,0,0
21633,0,0
21634,0,0
21635,0,0
21637,1,2378.8
21639,0,0
21641,0,0
21643,0,0
21644,1,2439.55
21645,0,0
21646,0,0
21648,0,0
21653,1,518.57
21654,1,3127.71
21655,0,0
21662,0,0
21663,0,0
21666,0,0
21669,0,0
21670,0,0
21673,0,0
21674,0,0
21675,1,719.21
21677,0,0
21682,0,0
21687,0,0
21689,0,0
21690,0,0
21693,0,0
21694,0,0
21695,0,0
21697,0,0
21699,0,0
21700,0,0
21702,0,0
21703,1,2914.17
21704,0,0
21705,0,0
21706,0,0
21708,0,0
21711,0,0
21714,0,0
21715,0,0
21721,0,0
21722,0,0
21723,0,0
21724,0,0
21727,0,0
21731,0,0
21733,0,0
21734,0,0
21738,0,0
21739,0,0
21740,0,0
21741,0,0
21743,0,0
21745,0,0
21746,0,0
21747,0,0
21749,1,422.3
21750,0,0
21751,0,0
21753,0,0
21755,0,0
21759,0,0
21760,0,0
21761,0,0
21763,0,0
21764,0,0
21765,0,0
21766,0,0
21767,0,0
21769,1,249.44
21770,0,0
21771,0,0
21772,1,2781.29
21773,0,0
21774,0,0
21776,0,0
21777,0,0
21778,0,0
21779,0,0
21780,0,0
21781,0,0
21782,1,171.64
21786,1,1314.02
21787,0,0
21788,1,267.72
21789,1,845.51
21790,1,2174.15
21791,0,0
21792,0,0
21793,1,2935.79
21794,0,0
21796,0,0
21797,0,0
21800,0,0
21801,0,0
21805,1,1876.09
21809,0,0
21810,0,0
21812,0,0
21815,0,0
21816,1,677.4
21817,0,0
21820,0,0
21821,1,212.94
21824,0,0
21825,0,0
21831,0,0
21832,0,0
21834,0,0
21837,0,0
21838,0,0
21839,0,0
21841,0,0
21844,0,0
21845,0,0
21849,1,2089.42
21850,0,0
21851,0,0
21852,1,804.03
21853,0,0
21854,0,0
21855,0,0
21856,0,0
21857,0,0
21863,0,0
21865,0,0
21869,0,0
21870,0,0
21872,0,0
21877,0,0
21878,0,0
21884,0,0
21886,1,2261.02
21887,0,0
21891,0,0
21897,0,0
21898,0,0
21899,1,2499.38
21900,0,0
21902,0,0
21903,1,1141.33
21904,0,0
21905,0,0
21907,0,0
21910,0,0
21913,0,0
21914,0,0
21915,0,0
21916,1,1700.96
21917,0,0
21918,0,0
21919,0,0
21920,0,0
21921,0,0
21925,0,0
21926,1,326.64
21928,0,0
21929,1,2984.08
21933,0,0
21936,0,0
21937,0,0
21938,0,0
21940,0,0
21942,0,0
21945,0,0
21946,0,0
21948,0,0
21949,0,0
21952,0,0
21953,1,273.54
21954,0,0
21955,0,0
21956,0,0
21957,0,0
21958,0,0
21959,0,0
21960,0,0
21961,1,2102.3
21963,0,0
21964,0,0
21965,0,0
21966,0,0
21967,0,0
21969,0,0
21970,0,0
21971,0,0
21973,0,0
21975,0,0
21976,0,0
21977,1,105.08
21981,0,0
21982,0,0
21984,0,0
21985,0,0
21986,0,0
21990,0,0
21991,0,0
21993,0,0
21995,0,0
21996,0,0
21998,1,1891.44
21999,1,3276.93
22000,1,1405.62
22001,1,187.33
22002,0,0
22005,0,0
22006,0,0
22007,0,0
22008,0,0
22009,0,0
22010,0,0
22012,0,0
22014,0,0
22015,0,0
22017,1,2483.31
22018,0,0
22019,0,0
22020,1,2959.46
22021,0,0
22022,0,0
22024,0,0
22025,0,0
22026,0,0
22028,0,0
22030,1,198.05
22033,0,0
22035,0,0
22036,0,0
22037,0,0
22038,0,0
22039,0,0
22040,0,0
22041,1,73.82
22042,1,1780.87
22045,0,0
22046,0,0
22047,0,0
22049,0,0
22051,1,702.85
22052,0,0
22053,0,0
22057,0,0
22058,0,0
22059,1,1573.38
22061,0,0
22064,0,0
22066,0,0
22067,1,669.34
22068,0,0
22069,0,0
22074,1,1601.95
22078,1,1065.64
22079,0,0
22080,0,0
22084,0,0
22085,0,0
22086,0,0
22088,0,0
22089,0,0
22090,0,0
22091,0,0
22092,0,0
22093,0,0
22095,1,410.47
22099,0,0
22100,0,0
22101,0,0
22102,0,0
22104,0,0
22105,0,0
22107,1,2980.97
22109,0,0
22111,0,0
22112,0,0
22113,0,0
22115,0,0
22116,0,0
22117,1,2741.74
22119,0,0
22121,0,0
22123,0,0
22127,0,0
22129,0,0
22130,1,1344.24
22131,0,0
22132,0,0
22133,0,0
22134,0,0
22138,1,892.2
22140,0,0
22141,1,342.97
22142,0,0
22143,0,0
22146,0,0
22148,0,0
22150,0,0
22152,0,0
22153,0,0
22154,0,0
22157,0,0
22158,1,1091.58
22159,0,0
22162,1,2456.76
22164,0,0
22166,0,0
22167,0,0
22168,0,0
22169,1,29.99
22170,0,0
22171,0,0
22172,0,0
22173,1,348.83
22174,1,1952.29
22175,0,0
22176,0,0
22177,0,0
22179,0,0
22180,1,1509.25
22181,0,0
22182,0,0
22183,0,0
22185,0,0
22188,0,0
22189,0,0
22190,0,0
22191,1,1357.16
22192,0,0
22193,0,0
22194,0,0
22197,0,0
22200,0,0
22203,0,0
22208,0,0
22209,1,212.61
22210,0,0
22211,0,0
22213,1,2552.49
22216,0,0
22218,0,0
22220,0,0
22221,0,0
22222,0,0
22223,1,1103.43
22224,0,0
22225,0,0
22228,0,0
22234,0,0
22235,1,2713.87
22237,1,3065.06
22239,0,0
22240,0,0
22241,0,0
22242,0,0
22244,1,2978.6
22246,0,0
22248,0,0
22249,1,3167.98
22250,0,0
22251,0,0
22252,0,0
22253,0,0
22254,0,0
22255,0,0
22257,0,0
22259,1,1126.3
22262,0,0
22264,0,0
22265,0,0
22267,0,0
22269,0,0
22270,0,0
22271,0,0
22272,0,0
22273,0,0
22276,0,0
22279,0,0
22281,0,0
22287,0,0
22290,1,3047.49
22292,0,0
22294,1,229.35
22295,0,0
22297,0,0
22298,0,0
22299,0,0
22301,0,0
22302,0,0
22303,0,0
22306,0,0
22307,0,0
22308,0,0
22309,0,0
22310,0,0
22311,0,0
22312,0,0
22313,0,0
22314,0,0
22316,0,0
22317,0,0
22318,0,0
22319,1,29.99
22321,0,0
22322,0,0
22325,0,0
22329,1,2678.3
22330,0,0
22331,0,0
22333,0,0
22335,0,0
22337,0,0
22338,1,1333.98
22340,1,49.98
22341,0,0
22344,0,0
22345,0,0
22346,0,0
22348,0,0
22349,0,0
22353,0,0
22355,0,0
22356,1,1614.1
22357,0,0
22364,0,0
22365,0,0
22367,0,0
22368,0,0
22369,0,0
22374,1,29.99
22377,0,0
22378,0,0
22379,0,0
22380,1,1088.11
22382,0,0
22383,1,2672.72
22384,0,0
22386,0,0
22388,0,0
22392,0,0
22393,0,0
22395,0,0
22397,0,0
22400,0,0
22403,0,0
22406,0,0
22408,0,0
22410,0,0
22411,0,0
22412,0,0
22414,0,0
22416,0,0
22417,0,0
22418,1,57.9
22419,1,3345.74
22420,0,0
22421,0,0
22422,0,0
22423,1,1191.55
22424,0,0
22425,0,0
22428,0,0
22430,1,2312.03
22431,0,0
22432,0,0
22434,0,0
22435,0,0
22436,0,0
22437,0,0
22438,0,0
22439,0,0
22442,0,0
22444,1,470.53
22447,0,0
22448,0,0
22451,0,0
22452,0,0
22453,1,29.99
22454,0,0
22455,0,0
22456,0,0
22457,0,0
22458,0,0
22459,0,0
22460,0,0
22462,0,0
22463,0,0
22465,0,0
22467,0,0
22468,0,0
22469,0,0
22470,1,885.7
22471,0,0
22472,1,2732.24
22473,0,0
22474,0,0
22475,0,0
22476,0,0
22477,0,0
22480,0,0
22481,0,0
22482,0,0
22483,1,2658.61
22484,0,0
22487,0,0
22489,1,986
22491,1,887.44
22492,0,0
22494,0,0
22496,0,0
22499,0,0
22500,1,715.41
22501,0,0
22502,0,0
22503,0,0
22504,0,0
22505,0,0
22506,0,0
22507,0,0
22513,0,0
22514,0,0
22516,0,0
22517,0,0
22519,0,0
22522,0,0
22523,0,0
22524,0,0
22527,0,0
22531,0,0
22534,0,0
22535,0,0
22536,0,0
22537,0,0
22539,0,0
22540,1,1806.65
22541,0,0
22543,1,21.05
22544,0,0
22548,0,0
22549,0,0
22550,1,1553.24
22551,0,0
22553,0,0
22554,0,0
22556,1,236.92
22557,0,0
22558,0,0
22560,1,2191.58
22562,0,0
22564,0,0
22566,0,0
22567,0,0
22569,0,0
22570,1,2553.43
22572,1,1247.87
22574,0,0
22575,0,0
22576,0,0
22577,0,0
22578,1,2016.41
22579,0,0
22580,0,0
22582,0,0
22584,0,0
22587,0,0
22588,0,0
22589,0,0
22591,1,2647.44
22592,1,469.01
22594,1,2706.49
22595,1,1169.93
22596,0,0
22597,0,0
22598,0,0
22599,1,1384.19
22600,0,0
22602,0,0
22603,0,0
22605,0,0
22606,0,0
22610,0,0
22611,0,0
22612,0,0
22613,0,0
22614,0,0
22615,0,0
22617,1,823.18
22618,0,0
22620,0,0
22622,0,0
22624,0,0
22625,0,0
22626,0,0
22628,0,0
22629,0,0
22631,0,0
22632,0,0
22633,1,3071.69
22634,0,0
22636,0,0
22637,0,0
22638,0,0
22641,0,0
22642,0,0
22644,0,0
22645,0,0
22646,0,0
22647,0,0
22650,0,0
22652,0,0
22653,0,0
22654,0,0
22655,1,111.21
22657,1,1737.82
22658,0,0
22661,0,0
22662,0,0
22664,0,0
22667,0,0
22668,0,0
22670,0,0
22671,0,0
22672,1,2963.43
22673,0,0
22676,0,0
22680,0,0
22682,0,0
22685,1,2067.76
22687,0,0
22689,0,0
22690,0,0
22691,0,0
22692,0,0
22693,1,0.28
22694,0,0
22695,0,0
22696,0,0
22697,1,1104.64
22702,0,0
22703,0,0
22704,0,0
22707,1,824.1
22708,0,0
22709,1,3273.49
22710,0,0
22711,0,0
22713,0,0
22716,0,0
22717,0,0
22720,0,0
22722,0,0
22724,0,0
22725,0,0
22727,0,0
22729,0,0
22730,1,68.64
22732,0,0
22733,0,0
22734,0,0
